,ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
184767,92859,Federico Pellegrino,M,23.0,173.0,67.0,Italy,ITA,2014 Winter,2014,Winter,Sochi,Cross Country Skiing,Cross Country Skiing Men's Sprint,
184768,92859,Federico Pellegrino,M,23.0,173.0,67.0,Italy,ITA,2014 Winter,2014,Winter,Sochi,Cross Country Skiing,Cross Country Skiing Men's Team Sprint,
184770,92861,Santino Pellegrino,M,26.0,174.0,75.0,Italy,ITA,1992 Winter,1992,Winter,Albertville,Ice Hockey,Ice Hockey Men's Ice Hockey,
184796,92874,"Michele ""Mike"" Pelliccia",M,25.0,,,Italy,ITA,1936 Summer,1936,Summer,Berlin,Basketball,Basketball Men's Basketball,
184802,92878,Matteo Pelliciari,M,21.0,190.0,77.0,Italy,ITA,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,
184803,92878,Matteo Pelliciari,M,25.0,190.0,77.0,Italy,ITA,2004 Summer,2004,Summer,Athina,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Bronze
184805,92880,Roberto Pelliconi,M,25.0,175.0,70.0,Italy,ITA,1988 Summer,1988,Summer,Seoul,Cycling,"Cycling Men's Road Race, Individual",
184806,92881,Giovanni Pellielo,M,22.0,173.0,93.0,Italy,ITA,1992 Summer,1992,Summer,Barcelona,Shooting,Shooting Mixed Trap,
184807,92881,Giovanni Pellielo,M,26.0,173.0,93.0,Italy,ITA,1996 Summer,1996,Summer,Atlanta,Shooting,Shooting Men's Trap,
184808,92881,Giovanni Pellielo,M,30.0,173.0,93.0,Italy,ITA,2000 Summer,2000,Summer,Sydney,Shooting,Shooting Men's Trap,Bronze
184809,92881,Giovanni Pellielo,M,34.0,173.0,93.0,Italy,ITA,2004 Summer,2004,Summer,Athina,Shooting,Shooting Men's Trap,Silver
184810,92881,Giovanni Pellielo,M,38.0,173.0,93.0,Italy,ITA,2008 Summer,2008,Summer,Beijing,Shooting,Shooting Men's Trap,Silver
184811,92881,Giovanni Pellielo,M,42.0,173.0,93.0,Italy,ITA,2012 Summer,2012,Summer,London,Shooting,Shooting Men's Trap,
184812,92881,Giovanni Pellielo,M,46.0,173.0,93.0,Italy,ITA,2016 Summer,2016,Summer,Rio de Janeiro,Shooting,Shooting Men's Trap,Silver
184824,92887,Giorgio Pellini,M,25.0,,,Italy,ITA,1948 Summer,1948,Summer,London,Fencing,"Fencing Men's Foil, Team",Silver
184825,92887,Giorgio Pellini,M,28.0,,,Italy,ITA,1952 Summer,1952,Summer,Helsinki,Fencing,"Fencing Men's Foil, Team",Silver
184826,92887,Giorgio Pellini,M,28.0,,,Italy,ITA,1952 Summer,1952,Summer,Helsinki,Fencing,"Fencing Men's Sabre, Team",Silver
184835,92889,Anna Pellissier,F,28.0,,,Italy,ITA,1956 Winter,1956,Winter,Cortina d'Ampezzo,Alpine Skiing,Alpine Skiing Women's Downhill,
184836,92889,Anna Pellissier,F,28.0,,,Italy,ITA,1956 Winter,1956,Winter,Cortina d'Ampezzo,Alpine Skiing,Alpine Skiing Women's Giant Slalom,
184837,92889,Anna Pellissier,F,28.0,,,Italy,ITA,1956 Winter,1956,Winter,Cortina d'Ampezzo,Alpine Skiing,Alpine Skiing Women's Slalom,
184838,92890,Daniele Pellissier,M,,,,Italy,ITA,1924 Winter,1924,Winter,Chamonix,Cross Country Skiing,Cross Country Skiing Men's 18 kilometres,
184839,92891,Franco Pellizotti,M,30.0,175.0,69.0,Italy,ITA,2008 Summer,2008,Summer,Beijing,Cycling,"Cycling Men's Road Race, Individual",
184840,92892,Bruno Pellizzari,M,24.0,170.0,,Italy,ITA,1932 Summer,1932,Summer,Los Angeles,Cycling,Cycling Men's Sprint,Bronze
184841,92893,Aldo Pellizzoni,M,22.0,,,Italy,ITA,1936 Summer,1936,Summer,Berlin,Rowing,Rowing Men's Coxless Fours,
184856,92903,Roberta Pelosi,F,43.0,160.0,63.0,Italy,ITA,2004 Summer,2004,Summer,Athina,Shooting,Shooting Women's Trap,
185091,93035,Marco Penna,M,23.0,188.0,85.0,Italy,ITA,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Men's Coxless Pairs,
185092,93035,Marco Penna,M,28.0,188.0,85.0,Italy,ITA,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Coxed Eights,
185093,93035,Marco Penna,M,32.0,188.0,85.0,Italy,ITA,2004 Summer,2004,Summer,Athina,Rowing,Rowing Men's Coxed Eights,
185094,93036,Roberto Penna,M,22.0,,,Italy,ITA,1908 Summer,1908,Summer,London,Athletics,Athletics Men's 400 metres,
185095,93037,Giorgio Pennacchietti,M,20.0,,,Italy,ITA,1952 Summer,1952,Summer,Helsinki,Shooting,"Shooting Men's Rapid-Fire Pistol, 25 metres",
185096,93038,Luigi Pennacchio,M,23.0,,,Italy,ITA,1956 Winter,1956,Winter,Cortina d'Ampezzo,Ski Jumping,"Ski Jumping Men's Normal Hill, Individual",
185097,93038,Luigi Pennacchio,M,27.0,,,Italy,ITA,1960 Winter,1960,Winter,Squaw Valley,Ski Jumping,"Ski Jumping Men's Normal Hill, Individual",
185112,93049,Flavia Pennetta,F,26.0,172.0,58.0,Italy,ITA,2008 Summer,2008,Summer,Beijing,Tennis,Tennis Women's Singles,
185113,93049,Flavia Pennetta,F,26.0,172.0,58.0,Italy-2,ITA,2008 Summer,2008,Summer,Beijing,Tennis,Tennis Women's Doubles,
185114,93049,Flavia Pennetta,F,30.0,172.0,58.0,Italy,ITA,2012 Summer,2012,Summer,London,Tennis,Tennis Women's Singles,
185115,93049,Flavia Pennetta,F,30.0,172.0,58.0,Italy-2,ITA,2012 Summer,2012,Summer,London,Tennis,Tennis Women's Doubles,
185187,93093,Giuseppe Pepe,M,27.0,171.0,68.0,Italy,ITA,1976 Summer,1976,Summer,Montreal,Shooting,Shooting Mixed Skeet,
185232,93116,Albano Pera,M,38.0,178.0,80.0,Italy,ITA,1988 Summer,1988,Summer,Seoul,Shooting,Shooting Mixed Trap,
185233,93116,Albano Pera,M,46.0,178.0,80.0,Italy,ITA,1996 Summer,1996,Summer,Atlanta,Shooting,Shooting Men's Double Trap,Silver
185237,93119,Alfio Peraboni,M,26.0,195.0,130.0,Italy,ITA,1980 Summer,1980,Summer,Moskva,Sailing,Sailing Mixed Two Person Keelboat,Bronze
185238,93119,Alfio Peraboni,M,30.0,195.0,130.0,Italy,ITA,1984 Summer,1984,Summer,Los Angeles,Sailing,Sailing Mixed Two Person Keelboat,Bronze
185239,93119,Alfio Peraboni,M,34.0,195.0,130.0,Italy,ITA,1988 Summer,1988,Summer,Seoul,Sailing,Sailing Mixed Two Person Keelboat,
185268,93143,Alan Leo Perathoner,M,25.0,182.0,80.0,Italy,ITA,2002 Winter,2002,Winter,Salt Lake City,Alpine Skiing,Alpine Skiing Men's Slalom,
185269,93144,Christa Perathoner,F,22.0,170.0,59.0,Italy,ITA,2010 Winter,2010,Winter,Vancouver,Biathlon,Biathlon Women's 15 kilometres,
185270,93145,Werner Perathoner,M,26.0,179.0,83.0,Italy,ITA,1994 Winter,1994,Winter,Lillehammer,Alpine Skiing,Alpine Skiing Men's Super G,
185271,93145,Werner Perathoner,M,30.0,179.0,83.0,Italy,ITA,1998 Winter,1998,Winter,Nagano,Alpine Skiing,Alpine Skiing Men's Downhill,
185272,93145,Werner Perathoner,M,30.0,179.0,83.0,Italy,ITA,1998 Winter,1998,Winter,Nagano,Alpine Skiing,Alpine Skiing Men's Super G,
185333,93175,Ettore Perego,M,35.0,,,Italy,ITA,1948 Summer,1948,Summer,London,Gymnastics,Gymnastics Men's Individual All-Around,
185334,93175,Ettore Perego,M,35.0,,,Italy,ITA,1948 Summer,1948,Summer,London,Gymnastics,Gymnastics Men's Team All-Around,
185335,93175,Ettore Perego,M,35.0,,,Italy,ITA,1948 Summer,1948,Summer,London,Gymnastics,Gymnastics Men's Floor Exercise,
185336,93175,Ettore Perego,M,35.0,,,Italy,ITA,1948 Summer,1948,Summer,London,Gymnastics,Gymnastics Men's Horse Vault,
185337,93175,Ettore Perego,M,35.0,,,Italy,ITA,1948 Summer,1948,Summer,London,Gymnastics,Gymnastics Men's Parallel Bars,
185338,93175,Ettore Perego,M,35.0,,,Italy,ITA,1948 Summer,1948,Summer,London,Gymnastics,Gymnastics Men's Horizontal Bar,
185339,93175,Ettore Perego,M,35.0,,,Italy,ITA,1948 Summer,1948,Summer,London,Gymnastics,Gymnastics Men's Rings,
185340,93175,Ettore Perego,M,35.0,,,Italy,ITA,1948 Summer,1948,Summer,London,Gymnastics,Gymnastics Men's Pommelled Horse,
185424,93221,Giulia Perelli,F,,,,Italy,ITA,1924 Summer,1924,Summer,Paris,Tennis,Tennis Women's Singles,
185425,93221,Giulia Perelli,F,,,,Italy,ITA,1924 Summer,1924,Summer,Paris,Tennis,Tennis Mixed Doubles,
185426,93221,Giulia Perelli,F,,,,Italy,ITA,1924 Summer,1924,Summer,Paris,Tennis,Tennis Women's Doubles,
185429,93223,Giuseppe Perentin,M,22.0,170.0,,Italy,ITA,1928 Summer,1928,Summer,Amsterdam,Swimming,"Swimming Men's 1,500 metres Freestyle",
185430,93223,Giuseppe Perentin,M,22.0,170.0,,Italy,ITA,1928 Summer,1928,Summer,Amsterdam,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,
185431,93223,Giuseppe Perentin,M,26.0,170.0,,Italy,ITA,1932 Summer,1932,Summer,Los Angeles,Swimming,Swimming Men's 400 metres Freestyle,
185432,93223,Giuseppe Perentin,M,26.0,170.0,,Italy,ITA,1932 Summer,1932,Summer,Los Angeles,Swimming,"Swimming Men's 1,500 metres Freestyle",
185433,93224,Valerio Perentin,M,18.0,,,Italy,ITA,1928 Summer,1928,Summer,Amsterdam,Rowing,Rowing Men's Coxed Fours,Gold
185434,93224,Valerio Perentin,M,27.0,,,Italy,ITA,1936 Summer,1936,Summer,Berlin,Rowing,Rowing Men's Coxed Fours,
185461,93240,"Roberto ""Bob"" Peretti",M,25.0,181.0,64.0,Italy,ITA,1992 Winter,1992,Winter,Albertville,Short Track Speed Skating,"Short Track Speed Skating Men's 5,000 metres Relay",
185462,93241,Carlo Peretti,M,22.0,,,Italy,ITA,1952 Summer,1952,Summer,Helsinki,Water Polo,Water Polo Men's Water Polo,Bronze
185463,93242,Lucia Peretti,F,19.0,163.0,50.0,Italy,ITA,2010 Winter,2010,Winter,Vancouver,Short Track Speed Skating,"Short Track Speed Skating Women's 3,000 metres Relay",
185464,93242,Lucia Peretti,F,23.0,163.0,50.0,Italy,ITA,2014 Winter,2014,Winter,Sochi,Short Track Speed Skating,"Short Track Speed Skating Women's 1,500 metres",
185465,93242,Lucia Peretti,F,23.0,163.0,50.0,Italy,ITA,2014 Winter,2014,Winter,Sochi,Short Track Speed Skating,"Short Track Speed Skating Women's 3,000 metres Relay",Bronze
185466,93243,Marzia Peretti,F,14.0,,,Italy,ITA,1980 Winter,1980,Winter,Lake Placid,Speed Skating,Speed Skating Women's 500 metres,
185467,93243,Marzia Peretti,F,14.0,,,Italy,ITA,1980 Winter,1980,Winter,Lake Placid,Speed Skating,"Speed Skating Women's 1,000 metres",
185468,93243,Marzia Peretti,F,18.0,,,Italy,ITA,1984 Winter,1984,Winter,Sarajevo,Speed Skating,Speed Skating Women's 500 metres,
185469,93243,Marzia Peretti,F,18.0,,,Italy,ITA,1984 Winter,1984,Winter,Sarajevo,Speed Skating,"Speed Skating Women's 1,000 metres",
185513,93268,Amaurys Perez,M,36.0,194.0,98.0,Italy,ITA,2012 Summer,2012,Summer,London,Water Polo,Water Polo Men's Water Polo,Silver
185536,93281,Bibiana Perez,F,21.0,170.0,68.0,Italy,ITA,1992 Winter,1992,Winter,Albertville,Alpine Skiing,Alpine Skiing Women's Super G,
185537,93281,Bibiana Perez,F,21.0,170.0,68.0,Italy,ITA,1992 Winter,1992,Winter,Albertville,Alpine Skiing,Alpine Skiing Women's Giant Slalom,
185538,93281,Bibiana Perez,F,21.0,170.0,68.0,Italy,ITA,1992 Winter,1992,Winter,Albertville,Alpine Skiing,Alpine Skiing Women's Slalom,
185539,93281,Bibiana Perez,F,23.0,170.0,68.0,Italy,ITA,1994 Winter,1994,Winter,Lillehammer,Alpine Skiing,Alpine Skiing Women's Downhill,
185540,93281,Bibiana Perez,F,23.0,170.0,68.0,Italy,ITA,1994 Winter,1994,Winter,Lillehammer,Alpine Skiing,Alpine Skiing Women's Super G,
185541,93281,Bibiana Perez,F,23.0,170.0,68.0,Italy,ITA,1994 Winter,1994,Winter,Lillehammer,Alpine Skiing,Alpine Skiing Women's Combined,
185542,93281,Bibiana Perez,F,27.0,170.0,68.0,Italy,ITA,1998 Winter,1998,Winter,Nagano,Alpine Skiing,Alpine Skiing Women's Downhill,
185543,93281,Bibiana Perez,F,27.0,170.0,68.0,Italy,ITA,1998 Winter,1998,Winter,Nagano,Alpine Skiing,Alpine Skiing Women's Super G,
185544,93281,Bibiana Perez,F,27.0,170.0,68.0,Italy,ITA,1998 Winter,1998,Winter,Nagano,Alpine Skiing,Alpine Skiing Women's Combined,
185797,93429,Rita Peri,F,15.0,159.0,47.0,Italy,ITA,1972 Summer,1972,Summer,Munich,Gymnastics,Gymnastics Women's Individual All-Around,
185798,93429,Rita Peri,F,15.0,159.0,47.0,Italy,ITA,1972 Summer,1972,Summer,Munich,Gymnastics,Gymnastics Women's Team All-Around,
185799,93429,Rita Peri,F,15.0,159.0,47.0,Italy,ITA,1972 Summer,1972,Summer,Munich,Gymnastics,Gymnastics Women's Floor Exercise,
185800,93429,Rita Peri,F,15.0,159.0,47.0,Italy,ITA,1972 Summer,1972,Summer,Munich,Gymnastics,Gymnastics Women's Horse Vault,
185801,93429,Rita Peri,F,15.0,159.0,47.0,Italy,ITA,1972 Summer,1972,Summer,Munich,Gymnastics,Gymnastics Women's Uneven Bars,
185802,93429,Rita Peri,F,15.0,159.0,47.0,Italy,ITA,1972 Summer,1972,Summer,Munich,Gymnastics,Gymnastics Women's Balance Beam,
185803,93429,Rita Peri,F,19.0,159.0,47.0,Italy,ITA,1976 Summer,1976,Summer,Montreal,Gymnastics,Gymnastics Women's Individual All-Around,
185804,93429,Rita Peri,F,19.0,159.0,47.0,Italy,ITA,1976 Summer,1976,Summer,Montreal,Gymnastics,Gymnastics Women's Team All-Around,
185805,93429,Rita Peri,F,19.0,159.0,47.0,Italy,ITA,1976 Summer,1976,Summer,Montreal,Gymnastics,Gymnastics Women's Floor Exercise,
185806,93429,Rita Peri,F,19.0,159.0,47.0,Italy,ITA,1976 Summer,1976,Summer,Montreal,Gymnastics,Gymnastics Women's Horse Vault,
185807,93429,Rita Peri,F,19.0,159.0,47.0,Italy,ITA,1976 Summer,1976,Summer,Montreal,Gymnastics,Gymnastics Women's Uneven Bars,
185808,93429,Rita Peri,F,19.0,159.0,47.0,Italy,ITA,1976 Summer,1976,Summer,Montreal,Gymnastics,Gymnastics Women's Balance Beam,
185845,93445,Enzo Perin,M,22.0,174.0,73.0,Italy,ITA,1956 Winter,1956,Winter,Cortina d'Ampezzo,Ski Jumping,"Ski Jumping Men's Normal Hill, Individual",
185846,93445,Enzo Perin,M,22.0,174.0,73.0,Italy,ITA,1956 Winter,1956,Winter,Cortina d'Ampezzo,Nordic Combined,Nordic Combined Men's Individual,
185847,93445,Enzo Perin,M,26.0,174.0,73.0,Italy,ITA,1960 Winter,1960,Winter,Squaw Valley,Ski Jumping,"Ski Jumping Men's Normal Hill, Individual",
185848,93445,Enzo Perin,M,26.0,174.0,73.0,Italy,ITA,1960 Winter,1960,Winter,Squaw Valley,Nordic Combined,Nordic Combined Men's Individual,
185849,93445,Enzo Perin,M,30.0,174.0,73.0,Italy,ITA,1964 Winter,1964,Winter,Innsbruck,Nordic Combined,Nordic Combined Men's Individual,
185977,93501,Francesco Pernigo,M,30.0,168.0,66.0,Italy,ITA,1948 Summer,1948,Summer,London,Football,Football Men's Football,
185985,93505,Andrea Peron,M,20.0,183.0,70.0,Italy,ITA,1992 Summer,1992,Summer,Barcelona,Cycling,Cycling Men's 100 kilometres Team Time Trial,Silver
185989,93508,Renato Perona,M,20.0,,,Italy,ITA,1948 Summer,1948,Summer,London,Cycling,"Cycling Men's Tandem Sprint, 2,000 metres",Gold
185990,93509,Giorgio Perondini,M,22.0,181.0,72.0,Italy,ITA,1960 Summer,1960,Summer,Roma,Swimming,Swimming Men's 100 metres Freestyle,
186055,93545,Battista Perri,M,25.0,182.0,80.0,Italy,ITA,2000 Summer,2000,Summer,Sydney,Baseball,Baseball Men's Baseball,
186056,93546,Oreste Perri,M,21.0,182.0,92.0,Italy,ITA,1972 Summer,1972,Summer,Munich,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",
186057,93546,Oreste Perri,M,24.0,182.0,92.0,Italy,ITA,1976 Summer,1976,Summer,Montreal,Canoeing,"Canoeing Men's Kayak Singles, 500 metres",
186058,93546,Oreste Perri,M,24.0,182.0,92.0,Italy,ITA,1976 Summer,1976,Summer,Montreal,Canoeing,"Canoeing Men's Kayak Singles, 1,000 metres",
186059,93546,Oreste Perri,M,28.0,182.0,92.0,Italy,ITA,1980 Summer,1980,Summer,Moskva,Canoeing,"Canoeing Men's Kayak Singles, 1,000 metres",
186060,93547,Giovanni Perricelli,M,21.0,175.0,70.0,Italy,ITA,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 50 kilometres Walk,
186061,93547,Giovanni Perricelli,M,24.0,175.0,70.0,Italy,ITA,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's 50 kilometres Walk,
186062,93547,Giovanni Perricelli,M,28.0,175.0,70.0,Italy,ITA,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's 20 kilometres Walk,
186063,93547,Giovanni Perricelli,M,28.0,175.0,70.0,Italy,ITA,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's 50 kilometres Walk,
186064,93547,Giovanni Perricelli,M,33.0,175.0,70.0,Italy,ITA,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 50 kilometres Walk,
186116,93571,Elisabetta Perrone,F,24.0,168.0,56.0,Italy,ITA,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Women's 10 kilometres Walk,
186117,93571,Elisabetta Perrone,F,28.0,168.0,56.0,Italy,ITA,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Women's 10 kilometres Walk,Silver
186118,93571,Elisabetta Perrone,F,32.0,168.0,56.0,Italy,ITA,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 20 kilometres Walk,
186119,93571,Elisabetta Perrone,F,36.0,168.0,56.0,Italy,ITA,2004 Summer,2004,Summer,Athina,Athletics,Athletics Women's 20 kilometres Walk,
186123,93573,Francesco Perrone,M,29.0,170.0,64.0,Italy,ITA,1960 Summer,1960,Summer,Roma,Athletics,Athletics Men's Marathon,
186138,93583,Lucilla Perrotta,F,25.0,178.0,62.0,Italy-2,ITA,2000 Summer,2000,Summer,Sydney,Beach Volleyball,Beach Volleyball Women's Beach Volleyball,
186139,93583,Lucilla Perrotta,F,29.0,178.0,62.0,Italy,ITA,2004 Summer,2004,Summer,Athina,Beach Volleyball,Beach Volleyball Women's Beach Volleyball,
186144,93587,Vincenzo Perruchon,M,27.0,,,Italy,ITA,1948 Winter,1948,Winter,Sankt Moritz,Cross Country Skiing,Cross Country Skiing Men's 18 kilometres,
186145,93587,Vincenzo Perruchon,M,27.0,,,Italy,ITA,1948 Winter,1948,Winter,Sankt Moritz,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,
186146,93587,Vincenzo Perruchon,M,31.0,,,Italy,ITA,1952 Winter,1952,Winter,Oslo,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,
186147,93588,Mariangela Perrupato,F,23.0,170.0,56.0,Italy,ITA,2012 Summer,2012,Summer,London,Synchronized Swimming,Synchronized Swimming Women's Duet,
186148,93588,Mariangela Perrupato,F,27.0,170.0,56.0,Italy,ITA,2016 Summer,2016,Summer,Rio de Janeiro,Synchronized Swimming,Synchronized Swimming Women's Team,
186149,93589,Franco Perruquet,M,25.0,,,Italy-1,ITA,1976 Winter,1976,Winter,Innsbruck,Bobsleigh,Bobsleigh Men's Two,
186190,93614,Silvia Persi,F,18.0,173.0,60.0,Italy,ITA,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 100 metres Freestyle,
186191,93614,Silvia Persi,F,18.0,173.0,60.0,Italy,ITA,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 200 metres Freestyle,
186192,93614,Silvia Persi,F,18.0,173.0,60.0,Italy,ITA,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,
186193,93614,Silvia Persi,F,18.0,173.0,60.0,Italy,ITA,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 4 x 100 metres Medley Relay,
186194,93614,Silvia Persi,F,22.0,173.0,60.0,Italy,ITA,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Women's 100 metres Freestyle,
186195,93614,Silvia Persi,F,22.0,173.0,60.0,Italy,ITA,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Women's 200 metres Freestyle,
186196,93614,Silvia Persi,F,22.0,173.0,60.0,Italy,ITA,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Women's 4 x 100 metres Medley Relay,
186198,93616,Antonio Augusto Persico,M,,,,Italy,ITA,1920 Summer,1920,Summer,Antwerpen,Athletics,Athletics Men's Marathon,
186315,93677,Ivo Pertile,M,20.0,188.0,78.0,Italy,ITA,1992 Winter,1992,Winter,Albertville,Ski Jumping,"Ski Jumping Men's Normal Hill, Individual",
186316,93677,Ivo Pertile,M,20.0,188.0,78.0,Italy,ITA,1992 Winter,1992,Winter,Albertville,Ski Jumping,"Ski Jumping Men's Large Hill, Individual",
186317,93677,Ivo Pertile,M,20.0,188.0,78.0,Italy,ITA,1992 Winter,1992,Winter,Albertville,Ski Jumping,"Ski Jumping Men's Large Hill, Team",
186318,93677,Ivo Pertile,M,22.0,188.0,78.0,Italy,ITA,1994 Winter,1994,Winter,Lillehammer,Ski Jumping,"Ski Jumping Men's Normal Hill, Individual",
186319,93677,Ivo Pertile,M,22.0,188.0,78.0,Italy,ITA,1994 Winter,1994,Winter,Lillehammer,Ski Jumping,"Ski Jumping Men's Large Hill, Individual",
186320,93677,Ivo Pertile,M,22.0,188.0,78.0,Italy,ITA,1994 Winter,1994,Winter,Lillehammer,Ski Jumping,"Ski Jumping Men's Large Hill, Team",
186321,93678,Ruggero Pertile,M,33.0,165.0,55.0,Italy,ITA,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's Marathon,
186322,93678,Ruggero Pertile,M,37.0,165.0,55.0,Italy,ITA,2012 Summer,2012,Summer,London,Athletics,Athletics Men's Marathon,
186323,93678,Ruggero Pertile,M,41.0,165.0,55.0,Italy,ITA,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's Marathon,
186332,93683,Enrico Perucconi,M,23.0,,,Italy,ITA,1948 Summer,1948,Summer,London,Athletics,Athletics Men's 4 x 100 metres Relay,Bronze
186333,93684,Giovanni Perugini,M,26.0,173.0,71.0,Italy,ITA,1972 Summer,1972,Summer,Munich,Modern Pentathlon,Modern Pentathlon Men's Individual,
186334,93684,Giovanni Perugini,M,26.0,173.0,71.0,Italy,ITA,1972 Summer,1972,Summer,Munich,Modern Pentathlon,Modern Pentathlon Men's Team,
186335,93685,Antonio Perugino,M,22.0,175.0,71.0,Italy,ITA,1996 Summer,1996,Summer,Atlanta,Boxing,Boxing Men's Light-Middleweight,
186355,93696,Luigina Perversi,F,14.0,,,Italy,ITA,1928 Summer,1928,Summer,Amsterdam,Gymnastics,Gymnastics Women's Team All-Around,Silver
186391,93710,Mattia Pesce,M,22.0,185.0,75.0,Italy,ITA,2012 Summer,2012,Summer,London,Swimming,Swimming Men's 100 metres Breaststroke,
186405,93721,Stefano Pescosolido,M,25.0,185.0,86.0,Italy,ITA,1996 Summer,1996,Summer,Atlanta,Tennis,Tennis Men's Singles,
186406,93722,Alessandra Cristina Pescosta,F,24.0,165.0,58.0,Italy,ITA,1998 Winter,1998,Winter,Nagano,Snowboarding,Snowboarding Women's Halfpipe,
186407,93722,Alessandra Cristina Pescosta,F,28.0,165.0,58.0,Italy,ITA,2002 Winter,2002,Winter,Salt Lake City,Snowboarding,Snowboarding Women's Halfpipe,
186411,93724,Guglielmo Pesenti,M,22.0,,,Italy,ITA,1956 Summer,1956,Summer,Melbourne,Cycling,Cycling Men's Sprint,Silver
186441,93742,Giorgio Pessina,M,21.0,167.0,,Italy,ITA,1924 Summer,1924,Summer,Paris,Fencing,"Fencing Men's Foil, Team",
186442,93742,Giorgio Pessina,M,25.0,167.0,,Italy,ITA,1928 Summer,1928,Summer,Amsterdam,Fencing,"Fencing Men's Foil, Team",Gold
186443,93742,Giorgio Pessina,M,30.0,167.0,,Italy,ITA,1932 Summer,1932,Summer,Los Angeles,Fencing,"Fencing Men's Foil, Team",Silver
186501,93762,"Cesare ""Cesarino"" Pestuggia",M,25.0,178.0,84.0,Italy,ITA,1960 Summer,1960,Summer,Roma,Rowing,Rowing Men's Double Sculls,
186933,93973,Giuseppe Petito,M,20.0,186.0,74.0,Italy,ITA,1980 Summer,1980,Summer,Moskva,Cycling,"Cycling Men's Road Race, Individual",
187005,94007,Claudia Petracchi,F,34.0,169.0,60.0,Italy,ITA,2000 Summer,2000,Summer,Sydney,Softball,Softball Women's Softball,
187040,94017,Bruno Petrarca,M,17.0,,,Italy,ITA,1924 Summer,1924,Summer,Paris,Boxing,Boxing Men's Featherweight,
187112,94042,Mario Petri,M,20.0,192.0,87.0,Italy,ITA,1960 Summer,1960,Summer,Roma,Rowing,Rowing Men's Coxless Pairs,
187149,94058,Enzo Petriglia,M,22.0,166.0,60.0,Italy,ITA,1968 Summer,1968,Summer,Mexico City,Boxing,Boxing Men's Lightweight,
187169,94067,Luigi Petrillo,M,,,,Italy,ITA,1928 Summer,1928,Summer,Amsterdam,Modern Pentathlon,Modern Pentathlon Men's Individual,
187191,94079,Pier Paolo Petroni,M,29.0,180.0,70.0,Italy,ITA,2016 Summer,2016,Summer,Rio de Janeiro,Modern Pentathlon,Modern Pentathlon Men's Individual,
187194,94082,Bruno Petronio,M,28.0,182.0,86.0,Grifone,ITA,1964 Summer,1964,Summer,Tokyo,Sailing,Sailing Mixed 5.5 metres,
